"timestamp","article_id","error"
"2024-12-02 13:25:07","4_1922-10-26_p4_sn88076421_0021247888A_1922102601_0597","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 6851, Requested 985. Please try again in 7.163428571s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:25:52","28_1922-11-01_p4_sn82014519_00414219202_1922110101_0007","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 7052, Requested 873. Please try again in 7.933s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:26:09","49_1922-01-18_p1_sn86072239_00279526533_1922011801_0111","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 6958, Requested 814. Please try again in 6.616285714s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:26:32","89_1922-07-04_p17_sn83045462_00280657141_1922070401_0440","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 7049, Requested 828. Please try again in 7.522428571s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:26:55","55_1922-09-15_p3_sn83045774_00271744365_1922091501_0491","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 7083, Requested 832. Please try again in 7.850571428s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:26:55","55_1922-09-15_p3_sn83045774_00271744365_1922091501_0491","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 6984, Requested 832. Please try again in 6.991571428s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:27:19","6_1922-10-19_p26_sn83045774_00271744377_1922101901_0777","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 6886, Requested 980. Please try again in 7.417142857s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:27:27","6_1922-10-19_p26_sn83045774_00271744377_1922101901_0777","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 6938, Requested 980. Please try again in 7.862428571s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:27:28","6_1922-10-19_p26_sn83045774_00271744377_1922101901_0777","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 6917, Requested 980. Please try again in 7.686428571s. Visit https://console.groq.com/docs/rate-limits for more information.
"
"2024-12-02 13:27:37","4_1922-01-30_p1_sn85038485_00340583061_1922013001_0476","Error in `req_perform()`:
! HTTP 429 Too Many Requests.
• Rate limit reached for model `llama-3.2-3b-preview` in organization `org_01j69xejb5fzvvdbr9jsxen9dt` on tokens per minute (TPM): Limit 7000, Used 7173, Requested 1064. Please try again in 10.604714285s. Visit https://console.groq.com/docs/rate-limits for more information.
"
